Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered
-21.8023,0.199375,0.13069,0.173296,0.127118,0.132283,0.163148,0.163393,0.184795,0.136619,0.155396,0.161716,0.16017,0.1926,0.310549,0.14927
-21.3023,0.203953,0.153758,0.190815,0.14424,0.145849,0.186355,0.184843,0.222004,0.159048,0.180807,0.182317,0.183907,0.220484,0.328809,0.16601
-20.8023,0.208821,0.175911,0.20596,0.161755,0.160757,0.209186,0.203842,0.26488,0.177618,0.203233,0.2043,0.204117,0.24777,0.350379,0.183615
-20.3023,0.214776,0.194596,0.216779,0.176648,0.175417,0.227015,0.218701,0.305439,0.189432,0.217727,0.224054,0.217679,0.272462,0.370124,0.197752
-19.8023,0.222961,0.209123,0.223065,0.186667,0.188661,0.237338,0.227864,0.336547,0.195906,0.22381,0.237827,0.223969,0.291365,0.3844,0.205174
-19.3023,0.234676,0.217756,0.224417,0.190306,0.198349,0.236463,0.228688,0.353859,0.199178,0.222335,0.240003,0.222417,0.299838,0.389761,0.204062
-18.8023,0.247603,0.217379,0.220989,0.186161,0.200968,0.223779,0.220837,0.354906,0.200535,0.213989,0.226741,0.213927,0.293033,0.3822,0.195376
-18.3023,0.255853,0.207379,0.213654,0.175135,0.196242,0.202433,0.207888,0.344206,0.200061,0.20159,0.203512,0.201593,0.27162,0.363047,0.182555
-17.8023,0.256764,0.190514,0.203861,0.161576,0.188151,0.177579,0.195059,0.327877,0.19423,0.188497,0.179482,0.188017,0.24279,0.33863,0.169183
-17.3023,0.253659,0.172243,0.194167,0.15263,0.182025,0.157047,0.186935,0.311031,0.182328,0.179441,0.163111,0.177375,0.21701,0.320754,0.161757
-16.8023,0.255074,0.157834,0.187469,0.152331,0.180143,0.146981,0.182901,0.29766,0.167382,0.177075,0.160448,0.172696,0.201848,0.321882,0.165989
-16.3023,0.269487,0.148968,0.186188,0.158931,0.182028,0.148787,0.181448,0.291863,0.154316,0.17836,0.169599,0.173789,0.19774,0.347456,0.180316
-15.8023,0.294842,0.143529,0.191074,0.168157,0.184622,0.158686,0.182058,0.295505,0.1459,0.178518,0.184647,0.179737,0.199183,0.39364,0.197004
-15.3023,0.325513,0.140309,0.199748,0.176298,0.18596,0.169835,0.184962,0.305655,0.143427,0.176191,0.201,0.187587,0.19896,0.445356,0.207231
-14.8023,0.355841,0.142728,0.207104,0.181297,0.186935,0.178622,0.191097,0.319028,0.14762,0.175336,0.214802,0.196808,0.19417,0.486573,0.206753
-14.3023,0.381469,0.153626,0.210338,0.182701,0.189431,0.184766,0.200213,0.332735,0.158892,0.178676,0.224652,0.20656,0.189743,0.509934,0.199942
-13.8023,0.404581,0.169399,0.208875,0.181278,0.195743,0.189927,0.21124,0.340927,0.175671,0.186092,0.231613,0.214554,0.191694,0.519329,0.194653
-13.3023,0.423803,0.182871,0.20368,0.177392,0.205831,0.195392,0.221831,0.341809,0.192977,0.195016,0.234953,0.219396,0.203402,0.525304,0.193129
-12.8023,0.435391,0.188712,0.196269,0.173317,0.215137,0.201411,0.229274,0.336835,0.205103,0.204655,0.235356,0.219797,0.222666,0.532676,0.194602
-12.3023,0.437435,0.189456,0.18729,0.170647,0.219481,0.20931,0.231943,0.329802,0.209627,0.216981,0.235367,0.219305,0.242827,0.53981,0.196979
-11.8023,0.431744,0.192749,0.180508,0.17066,0.219466,0.219339,0.232267,0.328552,0.209709,0.230552,0.237899,0.222142,0.260187,0.540166,0.201225
-11.3023,0.426139,0.202284,0.183709,0.175943,0.219146,0.230719,0.234314,0.336608,0.210124,0.243347,0.245172,0.231539,0.277899,0.534363,0.213717
-10.8023,0.430712,0.218867,0.202955,0.189002,0.22369,0.244232,0.243298,0.35502,0.216871,0.255604,0.258654,0.248561,0.303455,0.532409,0.240875
-10.3023,0.45123,0.241716,0.235879,0.210896,0.234707,0.263111,0.261606,0.385072,0.232787,0.271032,0.276649,0.271733,0.336735,0.546088,0.281374
-9.80233,0.485165,0.270044,0.27215,0.241749,0.251315,0.289279,0.287631,0.424718,0.255954,0.292908,0.296448,0.299979,0.373517,0.583485,0.327279
-9.30233,0.525597,0.301991,0.302053,0.279397,0.273095,0.320483,0.318935,0.46767,0.278229,0.319531,0.317017,0.332041,0.408354,0.635666,0.368917
-8.80233,0.567105,0.333868,0.320834,0.319124,0.299062,0.351456,0.350734,0.50441,0.293159,0.345859,0.338954,0.366245,0.437349,0.687349,0.400636
-8.30233,0.606556,0.363079,0.329663,0.357437,0.326754,0.378337,0.379658,0.531151,0.304685,0.36691,0.362477,0.4001,0.461243,0.726467,0.424583
-7.80233,0.638042,0.387397,0.332328,0.391498,0.351561,0.401293,0.403298,0.550428,0.318748,0.380303,0.385235,0.429302,0.479397,0.749823,0.444766
-7.30233,0.657229,0.404873,0.331269,0.417023,0.369926,0.421178,0.419861,0.56749,0.341703,0.385347,0.402969,0.448922,0.489741,0.761427,0.463889
-6.80233,0.662389,0.415108,0.328407,0.428843,0.38198,0.4376,0.430215,0.583564,0.376097,0.384427,0.412949,0.457932,0.49103,0.766744,0.479046
-6.30233,0.657533,0.419665,0.325811,0.423762,0.391805,0.44929,0.435595,0.593576,0.4174,0.381579,0.417261,0.458557,0.484535,0.76982,0.485317
-5.80233,0.651741,0.422351,0.324813,0.407876,0.401179,0.452922,0.437248,0.590995,0.460457,0.380836,0.418535,0.455677,0.475124,0.772726,0.480993
-5.30233,0.65204,0.42697,0.327692,0.393555,0.40853,0.450295,0.43714,0.574799,0.492727,0.384681,0.418701,0.453918,0.470077,0.776841,0.471424
-4.80233,0.663202,0.434133,0.337834,0.387663,0.411664,0.444024,0.437752,0.550943,0.500714,0.3919,0.418079,0.453444,0.473745,0.78042,0.467736
-4.30233,0.683495,0.441594,0.356986,0.392019,0.411379,0.438563,0.439799,0.528219,0.481789,0.402251,0.417256,0.454171,0.48771,0.783608,0.475565
-3.80233,0.708554,0.448068,0.380933,0.403512,0.413101,0.437855,0.4427,0.514068,0.446177,0.417483,0.419022,0.457037,0.508883,0.786074,0.494483
-3.30233,0.734687,0.453605,0.405544,0.419068,0.421146,0.43845,0.446463,0.510545,0.412681,0.438239,0.424038,0.462752,0.531064,0.789542,0.515835
-2.80233,0.755774,0.455717,0.427106,0.433989,0.432402,0.437084,0.450513,0.514966,0.392144,0.460684,0.428794,0.46992,0.549755,0.794288,0.527054
-2.30233,0.769478,0.451011,0.444467,0.443405,0.441154,0.432934,0.456378,0.524785,0.38498,0.481533,0.428766,0.476336,0.562581,0.797642,0.521694
-1.80233,0.773203,0.439515,0.458291,0.446329,0.443921,0.427722,0.464659,0.54098,0.386391,0.496469,0.42269,0.47974,0.571313,0.79528,0.502233
-1.30233,0.768015,0.426942,0.467388,0.446138,0.442114,0.424167,0.472846,0.560812,0.391615,0.503402,0.412206,0.479766,0.574833,0.781491,0.481841
-0.802329,0.756726,0.417865,0.468033,0.445594,0.436222,0.420853,0.475326,0.572419,0.395426,0.500455,0.399083,0.475053,0.566875,0.754761,0.470608
-0.302329,0.74081,0.420076,0.459126,0.442387,0.429615,0.412434,0.470019,0.569639,0.393163,0.484459,0.388222,0.464278,0.550364,0.714446,0.471732
0.197671,0.724558,0.433443,0.441701,0.436315,0.420545,0.396707,0.456594,0.54971,0.386427,0.461427,0.381804,0.445925,0.530802,0.671502,0.481059
0.697671,0.70797,0.444701,0.422163,0.427972,0.405885,0.37595,0.43728,0.525726,0.375809,0.436513,0.377936,0.422059,0.514181,0.637235,0.484776
1.19767,0.685843,0.441148,0.406376,0.416477,0.387088,0.354569,0.415381,0.509469,0.360224,0.41311,0.37284,0.396863,0.504099,0.613254,0.476872
1.69767,0.647682,0.414604,0.38497,0.397096,0.357496,0.331046,0.386757,0.490369,0.334827,0.387071,0.355122,0.366507,0.483558,0.584673,0.455733
2.19767,0.595449,0.372179,0.36025,0.368405,0.323702,0.30766,0.353719,0.463459,0.299762,0.358987,0.327634,0.335512,0.452638,0.552677,0.422706
2.69767,0.542192,0.32985,0.341311,0.335979,0.293404,0.286762,0.322338,0.4284,0.269334,0.336058,0.299106,0.309856,0.421773,0.525902,0.39052
3.19767,0.507202,0.303162,0.338051,0.3105,0.272388,0.272016,0.298802,0.396712,0.254232,0.322762,0.279686,0.292286,0.39973,0.508319,0.369084
3.69767,0.499946,0.298352,0.356622,0.296851,0.263256,0.263555,0.28518,0.380774,0.258344,0.317976,0.275595,0.283358,0.397623,0.503613,0.364334
4.19767,0.51426,0.311515,0.384449,0.294835,0.263743,0.26044,0.281629,0.390315,0.277824,0.319817,0.283929,0.282275,0.416652,0.508536,0.377313
4.69767,0.53972,0.33587,0.40398,0.303969,0.272155,0.261155,0.287277,0.424636,0.29929,0.324576,0.299586,0.289189,0.446621,0.520833,0.401659
5.19767,0.566327,0.36295,0.407832,0.321991,0.285881,0.265526,0.299481,0.464104,0.313197,0.329609,0.317222,0.305725,0.476305,0.541884,0.427749
5.69767,0.590425,0.387186,0.40386,0.345468,0.300957,0.276613,0.3155,0.494891,0.318047,0.334899,0.333946,0.330826,0.499298,0.570311,0.447036
6.19767,0.613106,0.404835,0.405638,0.3693,0.314784,0.293614,0.332201,0.511265,0.317164,0.342251,0.348045,0.356605,0.512692,0.601764,0.454867
6.69767,0.634973,0.41526,0.41921,0.388362,0.32616,0.312503,0.346479,0.514435,0.315639,0.354043,0.358629,0.374948,0.520262,0.631193,0.453199
7.19767,0.65544,0.418515,0.440269,0.400627,0.335271,0.329073,0.356158,0.516469,0.314804,0.369358,0.36632,0.38388,0.523807,0.655977,0.451166
7.69767,0.672357,0.416462,0.458191,0.40757,0.344331,0.3406,0.361519,0.521039,0.31181,0.386096,0.371879,0.386144,0.525384,0.67489,0.453213
8.19767,0.683666,0.412707,0.466297,0.41155,0.352633,0.348352,0.363621,0.529144,0.306053,0.401321,0.375659,0.388102,0.527789,0.687433,0.458459
8.69767,0.691465,0.410683,0.465206,0.414606,0.358817,0.3535,0.36345,0.542584,0.299686,0.413027,0.377991,0.391953,0.53238,0.695735,0.464842
9.19767,0.698801,0.409822,0.459327,0.417037,0.362498,0.356333,0.361771,0.560009,0.293706,0.419678,0.377966,0.396678,0.53538,0.699973,0.470689
9.69767,0.705864,0.406813,0.453354,0.417515,0.362539,0.356697,0.357039,0.57713,0.28803,0.419833,0.374466,0.399729,0.529542,0.698353,0.475687
10.1977,0.709315,0.399325,0.448814,0.415075,0.357528,0.35404,0.348805,0.58834,0.281124,0.411645,0.367498,0.397515,0.512091,0.688609,0.478588
10.6977,0.7048,0.387215,0.444955,0.409877,0.347314,0.347505,0.337441,0.587135,0.272286,0.395342,0.35731,0.387384,0.485336,0.668442,0.47568
11.1977,0.690369,0.372121,0.439218,0.401952,0.331086,0.336008,0.323833,0.568345,0.261424,0.37327,0.344722,0.368325,0.455419,0.638403,0.463689
11.6977,0.667288,0.356016,0.42858,0.390955,0.309895,0.320956,0.309707,0.534206,0.249664,0.348401,0.330817,0.343464,0.42866,0.601269,0.443433
12.1977,0.637168,0.339833,0.412698,0.376534,0.28657,0.303786,0.294913,0.490824,0.238045,0.323696,0.316098,0.316081,0.407007,0.55993,0.418599
12.6977,0.603902,0.325669,0.394837,0.360952,0.265864,0.287453,0.280214,0.449872,0.227926,0.30128,0.302283,0.289793,0.390934,0.520336,0.396286
13.1977,0.571568,0.315169,0.378128,0.347811,0.252581,0.274495,0.266935,0.420349,0.221311,0.283051,0.29161,0.267798,0.380821,0.488202,0.381569
13.6977,0.545731,0.309275,0.36587,0.339606,0.249174,0.265531,0.257451,0.405031,0.21976,0.270533,0.285665,0.252997,0.376187,0.469373,0.376889
14.1977,0.532555,0.308453,0.361269,0.336558,0.257449,0.26093,0.254586,0.403486,0.224046,0.263933,0.285706,0.247831,0.37789,0.466607,0.38253
14.6977,0.529172,0.310277,0.362768,0.335815,0.275296,0.258986,0.257087,0.410138,0.231278,0.263242,0.28939,0.251013,0.38473,0.474302,0.39321
15.1977,0.52927,0.311193,0.36506,0.335489,0.298821,0.258737,0.261169,0.417498,0.237455,0.267019,0.292557,0.257986,0.393256,0.483114,0.401456
15.6977,0.525473,0.308366,0.361813,0.33484,0.323351,0.259851,0.262574,0.42116,0.239773,0.271977,0.292182,0.262529,0.398664,0.486123,0.400622
16.1977,0.519598,0.304564,0.353199,0.334916,0.34277,0.262779,0.261362,0.421651,0.239483,0.276688,0.289448,0.262831,0.39848,0.489541,0.391882
16.6977,0.516319,0.302628,0.342607,0.333374,0.352483,0.265161,0.258864,0.419914,0.238571,0.279211,0.287834,0.257691,0.390965,0.49619,0.379703
17.1977,0.512576,0.301477,0.330988,0.325552,0.345925,0.261344,0.253831,0.414869,0.234819,0.276445,0.28725,0.245575,0.373428,0.503048,0.365464
17.6977,0.504508,0.298546,0.318181,0.311163,0.32268,0.249464,0.2452,0.406245,0.225412,0.26876,0.286096,0.229266,0.348876,0.508734,0.350906
18.1977,0.487064,0.289134,0.301579,0.294555,0.289634,0.23264,0.232015,0.39525,0.209178,0.256003,0.280966,0.213371,0.322333,0.507075,0.335793
18.6977,0.465737,0.275082,0.284901,0.285444,0.258419,0.219741,0.21738,0.386244,0.191431,0.241147,0.273781,0.204704,0.301585,0.505183,0.322923
19.1977,0.451419,0.262619,0.276885,0.288767,0.237281,0.215953,0.205216,0.38176,0.181391,0.229659,0.268025,0.205026,0.292016,0.512593,0.317441
19.6977,0.449122,0.25548,0.281361,0.302647,0.226613,0.220363,0.197183,0.380382,0.185843,0.224349,0.264703,0.20998,0.290737,0.52453,0.319708
20.1977,0.457762,0.25237,0.291717,0.319847,0.222028,0.227279,0.192471,0.378051,0.201732,0.224077,0.263027,0.213965,0.292776,0.532167,0.325558
20.6977,0.472091,0.251658,0.300895,0.33242,0.21917,0.231298,0.191332,0.377662,0.219115,0.226268,0.260767,0.214717,0.295572,0.531218,0.331449
21.1977,0.483123,0.249018,0.304319,0.334552,0.214113,0.23058,0.19297,0.377311,0.229038,0.226797,0.257323,0.211333,0.297841,0.522117,0.333512
21.6977,0.482963,0.241471,0.299231,0.322321,0.20534,0.225611,0.194404,0.370782,0.22718,0.222966,0.252689,0.20307,0.297448,0.508201,0.326585
22.1977,0.470621,0.230784,0.288271,0.299788,0.195393,0.219115,0.194449,0.356396,0.218689,0.216161,0.246639,0.1922,0.293767,0.492348,0.311294
22.6977,0.450469,0.219354,0.271776,0.273129,0.185306,0.210943,0.192449,0.337768,0.210166,0.206779,0.239846,0.181462,0.285729,0.472693,0.287784
23.1977,0.427539,0.209286,0.249019,0.247974,0.177101,0.200201,0.188101,0.326042,0.203521,0.194866,0.233718,0.172654,0.273609,0.447659,0.259375
23.6977,0.404807,0.200083,0.224099,0.226622,0.17212,0.186769,0.183084,0.323124,0.197477,0.178407,0.228484,0.166667,0.259994,0.421991,0.232173
24.1977,0.383402,0.191874,0.202118,0.209157,0.168241,0.172163,0.17778,0.325219,0.190974,0.159615,0.223714,0.162212,0.246471,0.400219,0.208348
24.6977,0.364143,0.183033,0.183551,0.194046,0.167772,0.1596,0.171614,0.328006,0.183031,0.138186,0.220602,0.157451,0.233213,0.384705,0.190482
